user_id,book_ids,keywords
8bf745a1e2b3ec721ad079990111f114,"{0: ['11870085', '15783514', '15745753', '8621462', '136251', '9361589', '8490112', '2728527'], 1: ['18007564', '19063', '3', '23437156'], 2: ['6148028', '13206760', '7260188', '10194157', '14061957', '17347389'], 3: ['18143977', '22055262', '1656001'], 4: ['11735983', '23395680', '14061955', '16143347']}","{0: ['shades', 'live', 'stolen', 'exactly', 'monster', 'park', 'spur', 'plays', 'lived', 'ride', 'acrobats', 'outrun', 'told', 'shelter', 'desperately'], 1: ['liesel', 'desperately', 'end', 'needs', 'relatives', 'occupying', 'england', 'story', 'read', 'lives', 'wields', 'servicing', 'smallest', 'thinking', 'jewish'], 2: ['ll', 'grisha', 'subject', 'entirely', 'peeta', '13', 'katniss', 'cover', 'guises', 'disgraced', 'swath', 'conor', 'fighter', 'everdeen', 'new'], 3: ['earlier', 'dusty', 'werner', 'occupying', 'kell', 'malo', 'country', 'bestselling', 'acclaimed', 'circus', 'ultimate', 'wall', 'teeth', 'succeeds', 'relationships'], 4: ['doing', 'accident', 'voldemort', 'fold', 'times', 'kady', 'peel', 'home', 'destroyed', 'travel', 'stranger', 'author', 'starlight', 'siobhan', 'thrill']}"
8cbb49a4c02fadd890b21298df499e60,"{0: ['11870085', '13206900', '12294652', '10194157', '17347389', '7896527'], 1: ['13206760', '15745753', '18798983', '16143347', '8755785', '16069030'], 2: ['11735983', '23395680', '23437156', '14061957', '14061955', '13188676', '16068905'], 3: ['2767052', '22055262'], 4: ['11235712', '13104080', '22489107', '7171637']}","{0: ['said', 'history', 'evacuating', 'spend', 'loud', 'adam', 'sides', 'relationships', 'knew', 'human', 'feelings', 'things', 'okay', 'save', 'debut'], 1: ['debut', 'embrace', 'hazel', 'lives', 'encounter', 'prisoner', 'learns', 'series', 'hunger', 'wealth', 'rules', 'arin', 'award', 'lockhart', 'question'], 2: ['fleet', 'identity', 'end', 'consequences', 'stepmother', 'firebird', 'collins', 'haunting', 'afraid', 'sun', 'rely', 'tracker', 'faction', '13th', 'despite'], 3: ['dragged', 'kell', 'dossier', 'lives', 'survivor', 'condition', 'book', 'choice', 'tris', 'shadow', 'grace', 'smallest', 'apocalyptic', 'stiefvater', 'acclaimed'], 4: ['disapprove', 'free', 'cinder', 'urban', 'decisions', 'accident', 'member', 'timesbestseller', 'star', 'family', 'slips', 'second', 'thenew', 'kill', 'human']}"
8e7e5b546a63cb9add8431ee6914cf59,"{0: ['693208', '9516', '25066780', '10335308'], 1: ['2213661', '18659623', '11737313', '27248586'], 2: ['22504701', '24612624', '3980', '10138607', '28954126', '18079719', '25897953'], 3: ['92143', '22749725', '17571564', '12384984', '266904'], 4: ['6933876', '17061', '28645670', '8928004', '27163016']}","{0: ['satrapi', 'jersey', 'draws', 'squirrel', 'markus', 'soldiers', 'rabbits', 'accordingly', 'timesnotable', 'mrs', 'jo', 'like', 'life', 'heart', 'scheming'], 1: ['completely', 'graveyard', 'digs', 'isn', 'johnson', 'mac', 'discover', 'woods', 'lobeau', 'wilson', 'running', 'locked', 'perspective', 'shapes', 'portrait'], 2: ['story', 'journal', 'chance', 'home', 'discoveries', 'world', 'care', 'follow', 'love', 'race', 'friend', 'szerba', 'tall', '1300', 'country'], 3: ['debut', 'dead', 'selflessness', 'mac', 'celebration', 'award', 'brick', 'trying', 'massachusetts', 'teacher', 'levees', 'storytelling', 'absurdity', 'political', 'way'], 4: ['creepy', 'views', 'husband', 'confidence', 'absolutely', 'metropolitan', 'total', 'paige', 'souls', 'parasol', 'states', 'game', 'times', 'sentence', 'city']}"
8fc8e7aebcebdf193b97790296145fdd,"{0: ['17255265', '16102004', '17880714', '17983690', '22471294', '17267122', '24920901'], 1: ['16070018', '19080006', '17230559', '15717876'], 2: ['18468559', '15784909', '17230557', '18300604', '16156709'], 3: ['18134894', '18593175', '17377032'], 4: ['20639274', '16093188', '18134249', '16090981', '17880708', '13496084']}","{0: ['rylee', 'jesse', 'splintered', 'entourage', 'sites', 'needed', 'real', 'leads', 'managed', 'willing', 'job', 'whip', 'wants', 'adult', 'thoughts'], 1: ['crazy', 'easier', 'isolated', 'lose', 'rules', 'play', 'edition', 'life', 'pretend', 'lick', 'judge', 'sequel', 'warn', 'follow', 'tony'], 2: ['storage', 'kaspen', 'jesse', 'cocktails', 'chocolate', 'hannah', 'sins', 'sure', 'eighteen', 'girl', 'isn', 'feelings', 'seductive', '105', 'makes'], 3: ['discover', 'different', 'tess', 'story', 'lose', 'present', 'close', 'betray', 'captor', 'trilogy', 'insta', 'novel', 'capital', 'tame', 'forgiveness'], 4: ['deliver', 'cash', 'unpredictable', 'accepts', 'horrifying', 'time', 'met', 'finally', 'crush', 'offer', 'started', 'sleeve', 'thinks', 'seduction', 'soon']}"
906e8375407cdbeb743d86e66f1aebb2,"{0: ['22557272', '9361589', '6148028', '22055262', '16101128', '18460392', '22489107'], 1: ['18007564', '7937843', '23437156', '136251'], 2: ['11235712', '15745753', '2767052', '16068905', '19547856', '11387515'], 3: ['15783514', '18143977', '16096824', '18081809'], 4: ['11870085', '8621462', '23395680', '10194157']}","{0: ['shelter', 'londons', 'flatter', 'stranded', 'robs', 'starsmeets', 'parallel', 'lonely', 'games', 'aching', 'trained', 'white', 'potter', 'soon', 'paths'], 1: ['old', 'lives', 'elle', 'fell', 'long', 'wildest', 'kaz', 'fight', 'nick', 'night', 'setting', 'rebellion', 'spare', 'representatives', 'offers'], 2: ['surly', 'lost', 'convince', 'crew', 'grows', 'figure', '13th', 'tears', 'sixteen', 'chosen', 'epic', 'simon', 'cinder', 'afoot', 'ron'], 3: ['falls', 'fairest', 'comes', 'marie', 'werner', 'old', 'court', 'ability', 'brush', 'underway', 'closely', 'thenew', 'surrender', 'representative', 'sixteen'], 4: ['ex', 'wakes', 'ice', 'truth', '5th', 'perilous', 'friend', 'alina', 'emerging', 'trouble', 'stunningly', 'steadfastly', 'sleep', 'tracker', 'price']}"
907cd5febddf6b315b47b26a5a3750fd,"{0: ['18005253', '24843427', '17194490', '15729226', '21894435'], 1: ['19373304', '18054865', '18754187', '6782412', '18591068'], 2: ['22517659', '22714908', '22391696', '7129023', '18754176', '23242668', '22714914', '7493186'], 3: ['20818091', '16076072', '7781751', '16169304', '6055836'], 4: ['22594999', '18877142']}","{0: ['satisfied', 'helping', 'farmers', 'spent', 'like', 'paul', 'murder', 'skirmish', 'reevaluate', 'address', 'surprised', 'hesitant', 'hunk', 'secrets', 'tentative'], 1: ['destroy', 'joshua', 'escaping', 'heir', 'evolved', 'hidden', 'want', 'justice', 'includes', 'cameron', 'runs', 'forcing', 'pretend', 'shed', 'publisher'], 2: ['jin', 'experience', 'matt', 'gets', 'stay', 'high', 'craig', 'colorado', 'adversity', 'group', 'disagreeable', 'sloane', 'stuck', 'logan', 'families'], 3: ['effortlessly', 'easy', 'best', 'justice', 'shawn', 'totally', 'cop', 'series', 'miki', 'caprices', 'honor', 'station', 'business', 'supposedly', 'stays'], 4: ['dog', 'unintentional', 'matter', 'accountant', 'grew', 'development', 'teenage', 'therians', 'stage', 'flirting', 'social', 'settle', 'quade', 'thinks', 'op']}"
930521db1cb4325e5367ad497d7e2d96,"{0: ['16113791', '15745950', '17029526', '17333880', '16073738', '17340050', '16109563', '11735983', '12513614'], 1: ['18593175', '15731779', '12578077'], 2: ['16070903', '17314430', '17617277', '17337562', '17448960', '15784909', '17449417', '18134249'], 3: ['15717943', '17200687', '11870085'], 4: ['17267122', '16134782']}","{0: ['say', 'eyes', 'kyle', 'spoiled', 'remained', 'thinks', 'need', 'laid', 'slammed', 'lived', 'meant', 'drew', 'strong', 'night', 'accustomed'], 1: ['ended', 'decision', 'knew', 'entwined', 'makes', 'looms', 'landon', 'looming', 'waters', 'sadistic', 'pre', 'shockingly', 'getting', 'promise', 'odds'], 2: ['didn', 'love', 'complicated', 'sticking', 'language', 'coast', 'hour', 'kyle', 'especially', 'fighting', 'home', 'summer', 'wanting', 'remarkable', 'woods'], 3: ['draw', 'dragged', 'makes', 'change', 'like', 'companion', 'body', 'tries', 'group', 'soon', 'leave', 'sure', 'stole', 'able', 'professional'], 4: ['disaster', 'unspeakable', 'ablaze', 'mojo', 'forward', 'stars', 'intimate', 'della', 'thrown', 'society', 'thing', 'sexy', 'time', 'laid', 'just']}"
936d13ad9c0fdbd3c5156bc77511f446,"{0: ['2728527', '4667024', '9969571', '43641'], 1: ['8442457', '136251'], 2: ['18143977', '15783514', '7260188', '18007564', '7937843', '15507958', '20170404', '1618', '2429135'], 3: ['19063', '22557272', '11387515', '8621462', '38447', '5310515'], 4: ['11870085', '2213661', '3', '11735983']}","{0: ['shrinking', 'guises', 'mysterious', 'subject', 'juliet', 'peel', 'stealing', 'routine', 'town', 'mystery', 'powers', 'object', 'teenage', 'amalgam', 'treat'], 1: ['friends', 'don', 'multiple', 'overcomes', 'ghosts', 'oddly', 'named', 'window', 'odds', 'shifted', 'receiving', 'specialized', 'rescued', 'suggestions', 'twists'], 2: ['suspenseful', 'narrow', 'actor', 'like', '13', 'goes', 'defeat', 'human', 'thinking', 'end', 'arena', 'theater', 'daydreams', 'jack', 'steady'], 3: ['family', 'face', 'monster', 'just', 'overcomes', 'miranda', 'decisions', 'bookbrowse', 'comforting', 'ages', 'crossed', 'unleashed', 'wild', 'thousands', 'sustain'], 4: ['emerging', 'wall', 'harry', 'tumor', 'age', 'play', 'story', 'lost', 'drawn', 'graveyard', 'love', 'superb', 'ingenuity', 'prior', 'traveling']}"
94199afe01aece862556f6ddeed67fa5,"{0: ['9361589', '7445', '16181775'], 1: ['19063', '6148028', '2728527', '7260188', '11387515', '6493208', '1618'], 2: ['15783514', '18007564', '15507958', '2213661', '38447', '8621462', '16158542'], 3: ['22557272', '8442457', '136251'], 4: ['2767052', '11870085', '7937843', '4667024', '2429135']}","{0: ['sparks', 'parents', 'logical', 'swedish', 'sets', 'prose', 'suggestions', 'reaping', 'participate', 'plans', 'american', 'purpose', 'ultimate', 'tillman', 'moody'], 1: ['funny', 'palacio', 'known', 'winner', 'learns', 'soul', 'prepared', 'routine', 'partner', 'poor', 'scale', 'stops', 'pond', 'money', 'wonderfully'], 2: ['past', 'mark', 'terms', 'conor', 'died', 'native', 'seven', 'letters', 'toddler', 'end', 'dazzling', 'adventures', 'lived', 'darkly', '12'], 3: ['intelligent', 'ingenuity', 'morning', 'say', 'wife', 'prepared', 'design', 'colored', 'curfew', 'unusual', 'towns', 'terrifying', 'perfect', 'ago', 'start'], 4: ['helped', 'war', 'ages', 'jack', 'minny', 'raids', 'nonconformity', 'twice', 'gave', 'underway', 'tears', 'supporting', 'starve', 'ma', 'corruption']}"
951a6001dea709fe3743516b144634ea,"{0: ['11870085', '18007564', '15783514', '13206760', '19358975', '28187', '22055262'], 1: ['13206828', '8621462', '11235712', '11735983', '15745753'], 2: ['136251', '3', '2213661', '23093367'], 3: ['15704307', '9361589', '8490112', '19063', '17131869'], 4: ['2767052', '6148028', '7260188', '9969571']}","{0: ['sees', 'empire', 'lasts', 'states', 'returns', 'lately', 'finally', 'space', 'object', 'thoroughly', 'pig', 'completely', 'crew', 'lives', 'end'], 1: ['knows', 'crew', 'drawn', 'nature', 'laughs', 'duo', 'secrets', 'siobhan', 'stepmother', 'watts', 'magical', 'race', 'rebels', 'magic', 'needing'], 2: ['closet', 'adventures', 'strangest', 'le', 'grandmother', 'dusty', '24', 'chest', 'saga19', '13', 'day', 'known', 'surprising', 'reveal', 'suspects'], 3: ['die', 'diagnosis', 'sweeping', 'war', 'canvas', 'liesel', 'vastness', 'nature', 'striped', 'classic', 'began', 'lethal', 'try', 'small', 'accept'], 4: ['katniss', 'delicate', 'unusual', 'cruel', 'ability', 'owens', 'heart', 'told', 'stolen', 'expecting', 'puzzles', 'spun', 'shares', 'thinking', 'districts']}"
95e9f56db696fdc8dcc61e64da16c2c4,"{0: ['15704307', '8442457', '6120349', '13490570', '7202841', '19358975', '9674335', '23093359'], 1: ['2213661', '16164271', '17346698', '13496', '8855321'], 2: ['2767052', '28862528', '5060378'], 3: ['2429135', '10572', '20299683', '375802'], 4: ['15783514', '17131869', '23093367', '19536001', '6101718']}","{0: ['secretive', 'stars', 'journalist', 'edition', 'locke', 'just', 'nominated', 'son', 'perfectionist', 'revealing', 'wife', 'oddly', 'magic', 'abilities', 'thrilling'], 1: ['cuts', 'drawing', 'investigation', 'nate', 'drive', 'scopuli', 'raise', 'katniss', 'weapon', 'master', 'new', 'meets', 'mystery', 'shortfiction', 'rebellion'], 2: ['straightforward', 'capitol', 'keyhouse', 'comic', 'fantastic', 'drives', 'katniss', 'coldest', '120', 'deceits', 'account', 'suspecting', 'break', 'revelry', 'bigger'], 3: ['distance', 'discovery', 'blood', 'turmoil', 'chip', 'nate', 'spellbinding', 'tale', '2010', 'comedy', 'victory', 'lives', 'life', 'sky', 'saga'], 4: ['sex', 'desires', 'fighting', 'vein', 'star', '1963', 'opening', 'told', 'stirring', 'thoroughly', 'dangers', 'just', 'entire', 'span', 'begins']}"
96bdebd51a4f67061072ed0ecabb58d2,"{0: ['17617277', '16113791', '17337562', '17158596', '15784909', '18090508', '20639274', '16034964', '18134894'], 1: ['16073738', '17314430', '15717876', '18593175', '18468559', '22843341'], 2: ['17333880', '15745950', '17340050', '17255265', '15731779', '18143950', '18134249'], 3: ['17448960', '17788401', '17267122']}","{0: ['rid', 'far', 'hour', 'silent', 'sets', 'hours', 'adult', 'emily', 'professional', 'life', 'iron', 'listed', 've', 'melted', 'looking'], 1: ['language', 'deep', 'excruciating', 'hopes', 'want', 'perfect', 'saying', 'experience', 'katherine', 'house', 'kate', 'retreat', 'overwhelm', 'terms', 'situations'], 2: ['hunter', 'gideon', 'exquisite', 'hopeless', 'snow', 'conditions', 'disaster', 'fight', 'colliding', 'moment', 'long', '18', 'did', 'running', 'needed'], 3: ['elec', 'edwards', 'boundaries', 'miles', 'threw', 'complete', 'language', 'undeniable', 'changing', 'attraction', 'rules', 'striking', 'someday', 'accessed', 'people'], 4: ['doesn', 'twelfth', 'accepted', 'loyal', 'happiest', 'deny', 'teenager', 'sky', 'finish', 'shatter', 'rumors', 'tailspin', 'tempt', 'mission', 'sight']}"
96e96cf938ca0a79c4391d64b55b13b9,"{0: ['15717943', '17448960', '17337562', '15717876', '16093188'], 1: ['16070903', '17158596', '16102004', '18134894', '15784909', '16119079', '15858248', '15704001'], 2: ['17333880', '15745950', '16113791', '17340050', '17788401', '16034964'], 3: ['17029526', '16109563'], 4: ['20639274', '18143950', '15739018', '17983690']}","{0: ['rivals', 'intended', 'favourite', 'sites', 'knows', 'sharing', 'taught', 'profanity', 'ages', 'loud', 'michacomes', 'intern', 'romantic', 'freedom', 'revealed'], 1: ['extremely', 'innocently', 'demon', 'intimate', 'want', 'layken', 'fallen', 'painful', 'listed', 'mother', 'second', 'tess', 'perfect', 'live', 'ride'], 2: ['invincible', 'sold', 'complicated', 'grief', 'girl', 'falls', 'professor', 'thinks', 'cocktails', 'life', 'tate', '18', 'dillon', 'alternate', 'step'], 3: ['endless', 'encounter', 'book', 'listed', 'straight', 'send', 'common', 'charm', 'told', 'somedayis', 'adore', 'people', 'safe', 'unshared', 'keeps'], 4: ['door', 'union', 'accessed', 'heated', 'sydney', 'desperately', 'marry', 'terror', 'sleeve', 'forcing', 'thanks', 'sides', 'sandy', 'tall', 'novel']}"
97f9c739bf7515cf3ef3d091f163038f,"{0: ['15717943', '15784909', '17267122', '10194514', '15745950'], 1: ['16113791', '16150996', '12513614', '13047090', '15731779', '13548456', '16034964'], 2: ['13372690', '17337562', '18593175', '16070903', '11505797', '17314430', '16029994', '17200687', '4268157', '17449417'], 4: ['13496084', '15858248', '15717876']}","{0: ['safe', 'largest', 'encounter', 'sophomore', 'single', 'rekindle', 'mend', 'living', 'say', 'terrifies', 'nominate', 'later', 'moments', 'adventures', 'curl'], 1: ['dubious', 'curl', 'lab', 'mapped', 'wants', 'echo', 'man', 'lost', 'latest', 'runs', 'pretend', 'shatters', 'proved', 'jacqueline', 'daemon'], 2: ['layken', 'father', 'cinderella', 'starting', 'knows', 'clue', 'relationship', 'sudden', 'holder', '18', 'ecstatic', 'deal', 'far', 'mother', 'hard'], 3: ['discover', 'disaster', 'mapped', 'clearly', 'betrayed', 'capturing', 'transgressions', 'supposed', 'state', 'ache', 'prove', 'seen', 'urban', 'letting', 'kept'], 4: ['demands', 'unravels', 'accomplish', 'music', 'insta', 'tear', 'daily', 'finds', 'carving', 'threatened', 'splintered', 'slam', 'semester', 'temptation', 'mix']}"
9910aa4858a762300ea81224caccaa37,"{0: ['19063', '18143977', '8664353', '7937843', '22544764'], 1: ['18007564', '1618', '38447', '18214414', '16160797'], 2: ['11735983', '3', '8621462', '8442457', '9969571', '3236307', '42899', '6493208'], 3: ['2728527', '4667024', '8306857'], 4: ['11870085', '15881', '2429135', '2657']}","{0: ['son', 'octogenarian', 'killing', 'sympathetic', 'suffering', 'power', 'quiet', 'selfless', 'asleep', 'agnieszka', 'fanatical', 'wizard', 'oddly', 'pathos', 'specialized'], 1: ['fanatical', 'inside', 'occupation', 'investigation', 'plunges', 'odds', 'person', 'ruled', 'cormoran', 'win', 'small', 'phrenologists', 'rich', 'stolen', 'poisonous'], 2: ['did', 'testament', 'wade', 'fortune', 'deadly', 'office', 'month', 'island', 'truth', 'harry', 'lies', 'town', 'darkly', 'kill', 'sells'], 3: ['hela', 'hazel', 'cultivation', 'plunges', 'warmth', 'maid', 'detective', 'completely', 'struggles', 'vanger', 'nonetheless', 'tragic', 'thievery', 'alive', 'ruin'], 4: ['girls', 'wants', 'support', 'aibileen', 'prison', 'tattooed', 'munich', 'father', 'hogwarts', 'universal', 'unflinching', 'live', 'ugly', 'stark', 'turning']}"
997e08b2323d9bfc06fe35b18274f725,"{0: ['71811', '35729', '215643', '9394156', '6329547', '25776210'], 1: ['42900', '8496901', '9640626', '6582637', '6782468', '13570854', '27422533'], 2: ['10184345', '15748529', '22267616'], 3: ['42899', '42898', '10184403', '12288282'], 4: ['8667848', '458034', '10993282', '22303684', '10357792']}","{0: ['sanity', 'magic', 'invades', 'exists', 'society', 'rampaging', 'shop', 'motives', 'inventive', 'mart', 'psy', 'late', 'afloat', 'visions', 'thirst'], 1: ['curses', 'doomed', 'instinct', 'lessening', 'looking', 'draws', 'pipe', 'new', 'serial', 'investigate', 'wal', 'runs', 'rogan', 'evil', 'female'], 2: ['standalone', 'going', 'involved', 'cold', 'hard', 'dream', 'chill', 'abilities', 'deadbeat', 'instead', 'aka', 'struck', 'rank', 'beginning', 'suddenly'], 3: ['detective', 'destroy', 'clan', 'kate', 'looking', 'start', 'usher', 'beloved', 'called', 'tried', 'save', 'male', 'supporters', 'adam', 'powers'], 4: ['deep', 'unwittingly', 'activities', 'hope', 'media', 'new', 'daley', 'things', 'cold', 'husband', 'thrust', 'southern', 'fates', 'simon', 'seemingly']}"
99b0ad04d7c83772a27048d3819df4a5,"{0: ['15783514', '15745753', '15507958', '13206900', '2728527', '16068905', '11735983', '13335037'], 1: ['8664353', '16143347', '18081809', '38447'], 2: ['7937843', '8621462', '13206828', '8442457', '4667024'], 3: ['9361589', '13206760', '20170404', '10194157'], 4: ['18007564', '9969571', '23395680', '18460392']}","{0: ['sits', 'natural', 'suicide', 'fleet', 'stop', 'nature', 'sassiest', 'traynor', 'pictures', 'old', 'prevent', 'plans', 'prior', 'wishes', 'actor'], 1: ['neal', 'divided', 'expecting', 'moving', 'particular', 'factions', 'award', 'wild', 'simon', 'ordinary', 'regiment', 'standing', 'resourcefulness', 'turns', 'human'], 2: ['nearly', 'deceits', 'knows', 'darkly', 'sworeshe', 'mother', 'fan', 'cinder', 'satellite', 'thorne', 'amy', 'cress', 'mississippi', '1946', 'duel'], 3: ['energetic', 'enemies', 'cast', 'particular', 'wanted', 'deals', 'crashed', 'unforgiving', 'installment', 'striped', 'prose', 'threaten', 'takes', 'accomplice', 'resonated'], 4: ['wade', 'electrifying', 'dogged', 'accident', 'police', 'line', 'true', 'surprises', 'haunting', 'plain', 'stranger', 'sophisticated', 'transforms', 'crew', 'error']}"
9a508ae6bc330925ea5342ca53241c81,"{0: ['15784909', '13496084', '16090981', '19080006', '17340050'], 1: ['17617277', '17200687', '16109563', '17230559', '18134249', '17167042'], 2: ['17314430', '16113791', '17448960', '15717876', '18090508', '13372690', '17156015', '13312527'], 3: ['15717943'], 4: ['18468559', '12368985', '16070018', '22843341', '13548456']}","{0: ['sense', 'imagined', 'figure', 'married', 'girl', 'stolen', 'resist', 'span', 'isn', 'nichols', 'imperfection', 'wild', 'acknowledge', 'today', 'withstand'], 1: ['destroys', 'failing', 'line', 'husband', 'far', 'life', 'pursued', 'importance', 'wealth', 'keeps', 'secure', 'single', 'think', 'realizes', 'kayden'], 2: ['struggle', 'colton', 'impossibly', 'fate', 'cooper', 'guy', 'door', '18', 'tries', 'affair', 'hurt', 'breaker', 'layken', 'sordid', 'content'], 3: ['enters', 'entailed', 'reality', 'line', 'contemporary', 'battery', 'came', 'twin', 'tells', 'stuck', 'absorbed', 'shocking', 'acquisition', 'vendetta', 'interactions'], 4: ['easy', 'hated', 'used', 'abs', 'morretti', 'tragedy', 'stepbrother', 'frat', 'hiding', 'devastating', 'strategy', 'stands', 'shouldn', 'times', 'claire']}"
9a569d5d9e37d7451d660426296d48a2,"{0: ['17333880', '17029526', '16102004', '17337562', '18143950'], 1: ['13372690', '16113791', '13496084'], 2: ['16070903', '16073738', '18468559', '17158596', '22843341', '17314430', '15784909', '11505797', '16109563', '13312527'], 3: ['17788401', '15745950', '17230557'], 4: ['17617277', '18090508', '17448960', '18593175']}","{0: ['revealing', 'fantasy', 'henchmen', 'sites', 'letting', 'hide', 'shakin', 'professional', 'losing', 'increase', 'mind', 'mesmerizing', 'trust', 'actually', 'taking'], 1: ['derail', 'exasperating', 'heels', 'kayden', 'intense', 'jared', 'experience', 'outwardly', 'hiding', 'watt', 'rests', 'school', 'perfectionist', 'old', 'intended'], 2: ['story', 'sordid', 'hired', 'consume', 'gets', 'extensively', 'caleb', 'stint', 'wants', 'sexy', 'circuit', 'good', '21', 'mother', 'family'], 3: ['ellie', 'elec', 'time', 'jared', 'ruined', 'perfect', 'confusing', 'bet', 'certain', 'rules', 'street', 'spending', 'abs', 'things', 'untangle'], 4: ['dragged', 'union', 'abroad', 'teach', 'luck', 'shut', 'rumors', 'greatest', 'desperation', 'small', 'floating', 'tailspin', 'happily', 'hide', 'broken']}"
9adf5413d7cc99ce8c7723b4f1b1e4aa,"{0: ['17333880', '15704001', '11096647', '17302495'], 1: ['16055475', '22020052', '18300604', '17230557', '12351649'], 2: ['15745950', '17267122', '17788401', '13596809', '15731779', '22843341', '15739018', '20348781', '11870085', '17167042'], 3: ['17230559', '17833493', '16029994'], 4: ['17340050', '18090508', '16119079']}","{0: ['sensitive', 'knack', 'explain', 'stars', 'fragile', 'someday', 'money', 'little', 'oldest', 'revenge', 'sex', 'knees', 'claire', 'action', 'weren'], 1: ['embarrassing', 'daughter', 'kerrington', 'ensure', 'micha', 'lord', 'mend', 'expect', 'protective', 'knew', 'waters', 'forever', 'looks', 'seen', 'single'], 2: ['hard', 'tate', 'college', 'strength', 'know', 'family', 'handle', 'sweetest', 'desires', 'entourage', 'things', 'rewritten', 'cross', 'age', 'chocoholics'], 3: ['camden', 'drove', 'used', 'driven', 'mend', 'ellie', 'closer', 'bestselling', 'career', 'turbulent', 'captivating', 'freedom', 'save', 'tear', 'strict'], 4: ['holder', 'diego', 'updates', 'needs', 'absolute', 'felt', 'dead', 'moved', 'tormented', 'step', 'poured', 'hoover', 'breathing', 'spends', 'shreds']}"
9babe654bdebdcd89f4044e4202c8260,"{0: ['13206900', '11870085', '10194157', '18798983', '22055262', '17347389', '20613470', '13104080', '18143977'], 1: ['15783514', '14061955', '15507958', '14061957'], 2: ['16096824', '23395680', '18007564', '16101128', '20560137', '19063'], 3: ['13206828'], 4: ['13206760', '22489107', '16069030', '13188676', '10798416']}","{0: ['kell', 'scary', 'tick', 'stars', 'england', 'shahrzad', 'slowly', 'new', 'stepmother', 'finally', 'resist', 'military', 'orphan', 'kestrel', 'confront'], 1: ['damaged', 'edition', 'just', 'magic', 'mal', 'elite', 'protection', 'lit', 'share', 'ramshackle', 'key', 'werner', 'saves', 'lines', 'prince'], 2: ['storm', 'cold', 'emails', 'khorasan', '2007', 'gathering', 'jewish', 'surrender', 'laia', 'existence', 'survivors', 'feyre', 'childhood', 'decades', 'cassie'], 3: ['disgraced', 'discovers', 'magic', 'clear', 'believe', 'caliph', 'tunnels', 'swoon', 'stranded', 'academy', 'raised', 'selling', 'waking', 'laneis', 'inspired'], 4: ['defy', 'kestrel', 'village', 'fans', 'thrilling', 'ability', 'novel', 'group', 'darkest', 'torn', 'steady', 'speak', 'stakes', 'sequel', 'captivating']}"
9ca02ffad5b89067622d88e480172691,"{0: ['2767052', '2213661', '18007564', '15704307', '17131869', '2429135', '375802', '28862528', '9674335', '16164271'], 1: ['8442457', '10572', '7202841'], 2: ['6148028', '11870085'], 3: ['7260188', '19358975', '13490570', '13496', '6120349', '23093367', '28187'], 4: ['15783514', '136251', '6101718']}","{0: ['sense', 'impossible', 'encounters', 'time', 'locke', 'old', 'stop', 'sprawling', 'rigorous', 'inside', 'outer', 'plans', 'bestselling', 'absorbing', 'survivor'], 1: ['deceits', 'night', 'dust', 'home', 'eddard', 'wedding', 'relentless', 'sky', 'interior', 'sees', 'mastery', 'read', 'black', 'exiled', 'master'], 2: ['suddenly', 'fault', 'iron', 'complete', 'edited', 'collecting', 'way', '120', 'destiny', 'admitted', 'sworn', 'rise', 'brilliantly', 'tattooed', 'far'], 3: ['door', 'doom', 'night', 'sonja', 'eye', 'shocking', 'coming', 'started', 'blomkvist', 'chip', 'twice', 'known', 'pre', 'televised', 'suicide'], 4: ['disappears', 'vaughan', 'fillory', 'evil', 'delicate', '24', 'passages', 'strange', 'transform', 'potter', 'stars', 'shortfiction', 'thunderous', 'stirring', 'thought']}"
9cf35d6cdeaa7646e43f294d941e0ad1,"{0: ['2767052', '7260188', '3', '11870085', '2728527', '28187'], 1: ['6148028', '136251', '38447', '1', '5310515', '2657', '15704307'], 2: ['8621462', '1618', '3236307', '6218281', '40440'], 3: ['18007564', '19351043'], 4: ['19063', '15881', '22544764', '5', '8442457']}","{0: ['sidekick', 'guernsey', 'named', 'struck', 'katniss', 'percy', 'person', 'statement', 'sal', 'alive', 'place', 'predictability', 'names', 'prevent', 'obstacle'], 1: ['disinters', 'forced', 'myrtle', 'friends', 'opposite', 'passages', 'order', 'shock', 'resolution', 'sparks', 'narrator', 'wildly', 'relates', 'mockingbird', 'tested'], 2: ['funny', 'literary', 'supervillain', 'native', 'days', 'curse', 'truth', 'able', 'appalled', 'thug', 'satisfied', 'teacher', 'vida', '12', 'dragon'], 3: ['extreme', 'expects', 'passages', 'skills', 'daughter', 'closes', 'storm', 'countries', 'unflinching', 'tested', 'support', 'adventures', 'resist', 'nemeses', 'nimona'], 4: ['dying', 'harry', 'wakes', 'magical', 'isn', 'acts', 'poison', 'distant', 'subversive', 'tries', 'trouble', 'store', 'sleepy', 'tour', 'prison']}"
