user_id,book_ids,keywords,in_one
4a9cc023eed8850449791aadfd20c482,"{0: [22544764, 15783514, 6381205, 6101718, 8490112, 22055262, 19358975, 20898019, 17333324, 15819028], 1: [9969571, 15839976, 17235026], 2: [20170404, 17131869, 186074, 9361589, 2767052, 10194157], 3: [18007564, 11235712, 1215032, 23093367], 4: [15704307, 9533378]}","{0: ['sketchbooks', 'magic', 'loves', 'stunning', 'favorite', 'pond', 'sea', 'dragon', 'new', 'purse', 'steps', 'fragile', 'old', 'practicing', 'tangled'], 1: ['ll', 'dogged', 'eyes', 'perilous', 'fame', 'spends', 'magical', 'whisked', 'melanie', 'overlords', 'simple', 'panem', 'world', 'returns', 'room'], 2: ['coming', 'famous', 'make', 'suspects', 'capitol', 'gone', 'games', '13th', 'wizard', 'clue', 'tender', 'dullest', 'lives', 'actuality', 'teenage'], 3: ['environment', 'entire', 'unforgiving', 'comes', 'perilous', 'strange', 'abroad', 'blue', 'charts', 'songs', 'chances', 'cinder', 'weekly', 'territory', 'suspenseful'], 4: ['eerie', 'virtual', 'ability', 'prince', 'history', 'doorways', 'troupe', 'power', 'supplies', 'flask', 'stranded', 'travel', 'soon', 'need', 'atticus']}","[22544764, 15783514, 6381205, 6101718, 8490112, 22055262, 19358975, 20898019, 17333324, 15819028, 9969571, 15839976, 17235026, 20170404, 17131869, 186074, 9361589, 2767052, 10194157, 18007564, 11235712, 1215032, 23093367, 15704307, 9533378]"
c4f655f2ed79599a9259d7762313f3f3,"{0: [22557272, 15790842, 13526165, 16143347, 2429135, 11367726, 38447, 30555488], 1: [21853621, 19486412, 15745753, 5886881, 17802724], 2: [18293427, 15818107, 18693763, 12262741, 11447921], 3: [17333223, 10644930], 4: [13538873, 2153405, 12875258, 27833670, 25893709]}","{0: ['signs', 'mr', 'stretch', 'epic', 'murder', 'station', 'touching', 'access', 'harriet', 'possessed', 'sacrifice', 'octogenarian', 'patch', 'swedish', 'power'], 1: ['debut', 'echelons', 'motion', 'murdered', 'owner', 'elvis', 'olds', 'reckoned', 'report', 'way', 'good', 'shows', 'olive', 'imagine', 'spanning'], 2: ['mysterious', 'sun', 'island', 'family', 'molly', 'contains', 'embarks', 'act', 'chance', 'tall', 'company', 'thought', 'determined', 'state', 'teenage'], 3: ['don', 'does', 'owner', 'harry', 'connection', 'banker', 'clientele', 'twist', 'maine', 'warmhearted', 'tender', 'surely', 'abductor', 'repercussions', 'smiles'], 4: ['didn', 'variously', 'large', 'abandoned', 'place', 'deck', 'bring', 'time', 'people', 'trainis', 'students', 'forced', 'storeroom', 'snowy', 'todd']}","[22557272, 15790842, 13526165, 16143347, 2429135, 11367726, 38447, 30555488, 21853621, 19486412, 15745753, 5886881, 17802724, 18293427, 15818107, 18693763, 12262741, 11447921, 17333223, 10644930, 13538873, 2153405, 12875258, 27833670, 25893709]"
0102db8db2097cd4482ebc20b7b2d5be,"{0: [11870085, 8442457, 18293427, 16181775, 15818107], 1: [20170404, 7937843, 8664353, 16160797], 2: [18774964, 15507958, 17333223, 18693763, 19063, 2728527], 3: [18143977, 21853621, 19486412, 15790842, 11387515, 6493208], 4: [13158800, 9361589, 12262741, 13526165]}","{0: ['soul', 'original', 'locks', 'sustain', 'self', 'pressure', 'amelia', 'orphan', 'stunningly', 'tumor', 'penobscot', 'raids', 'raw', 'nick', 'mojave'], 1: ['language', 'forever', 'opinionated', 'actor', 'polio', 'lee', 'orphaned', 'wired', 'solitary', 'pile', 'romantic', 'stillbirth', 'sales', 'journey', 'pig'], 2: ['outside', 'letters', 'mysteries', 'tender', 'death', 'living', 'tiny', 'understand', 'creditors', 'lydia', '1918', 'accordionist', 'group', 'traynor', 'daughters'], 3: ['isabelle', 'intimate', 'daughter', 'uplifting', 'polio', 'saint', 'readers', 'connected', 'sisters', 'chaos', 'stare', 'parent', 'touching', 'terminal', 'ahead'], 4: ['hidden', 'warmth', 'agoraphobic', 'friend', 'miles', 'projectis', 'needed', 'supply', 'unbearable', 'talk', 'suspended', 'stars', 'try', 'death', 'bee']}","[11870085, 8442457, 18293427, 16181775, 15818107, 20170404, 7937843, 8664353, 16160797, 18774964, 15507958, 17333223, 18693763, 19063, 2728527, 18143977, 21853621, 19486412, 15790842, 11387515, 6493208, 13158800, 9361589, 12262741, 13526165]"
b56a79469299b9dd55288709dfc9c46c,"{0: [18007564, 2767052, 18143977, 8442457, 22557272, 17235026], 1: [9969571, 9361589, 17333223, 6493208, 7937843], 2: [20170404, 15783514, 6148028, 15790842, 7260188, 18293427, 38447], 3: [11870085, 22544764, 2429135], 4: [13538873, 6101718, 15819028, 186074]}","{0: ['special', 'onstage', 'inventive', 'suzanne', 'summer', 'annual', 'death', 'self', 'lost', 'pragmatic', 'race', 'open', 'penumbra', 'thinks', 'twist'], 1: ['duel', 'help', 'odds', 'poignant', 'history', 'story', 'opportunity', 'weight', 'jack', 'world', 'sorcery', 'pierced', 'ridden', 'taken', 'saga'], 2: ['home', 'tell', 'miraculously', 'orphan', 'deepest', 'katniss', 'end', 'time', 'daydreams', 'todd', 'matter', '13', 'electric', 'suicide', 'astonishing'], 3: ['gale', 'funny', 'love', 'amalgam', 'comes', 'poignant', 'rebels', 'deck', 'crosshairs', 'unremembered', 'tour', 'tender', 'safely', 'starve', 'family'], 4: ['fable', 'voyage', 'tale', 'alive', 'promised', 'mysteriously', 'jinni', 'dying', 'suspicious', 'uncover', 'lettie', 'surrounded', 'station', 'turned', 'curious']}","[18007564, 2767052, 18143977, 8442457, 22557272, 17235026, 9969571, 9361589, 17333223, 6493208, 7937843, 20170404, 15783514, 6148028, 15790842, 7260188, 18293427, 38447, 11870085, 22544764, 2429135, 13538873, 6101718, 15819028, 186074]"
fa9308ff8d75ec30779c07e6fbea9928,"{0: [17788401, 15858248, 13372690, 22471294, 17340050], 1: [16070903, 17029526, 17333880, 17337562, 18134249, 22020052], 2: [17617277, 24920901, 22843341, 15745950, 11505797, 18143950, 15760001, 17314430], 3: [20639274, 15717943, 17983690, 16102004], 4: [27362503, 18301124]}","{0: ['ryle', 'haven', 'favorite', 'someday', 'simon', 'head', 'mixed', 'reasons', 'tenacious', 'hot', 'form', 'lot', 'accessed', 'satisfy', 'wish'], 1: ['world', 'eyes', 'delivers', 'blaire', 'hasn', 'wasn', 'leaves', 'faithful', 'intended', 'hear', 'intense', 'rumors', 'pink', 'series', 'prescott'], 2: ['garrett', 'disaster', 'heart', 'comfort', 'sprawling', 'make', 'time', 'travis', 'hard', 'college', 'familiar', 'jocelyn', 'strings', 'chance', 'receiving'], 3: ['enjoy', 'sky', 'endless', 'bend', 'leaves', 'colleen', 'updated', 'burying', 'tragic', 'holder', 'helps', 'subject', 'standalone', 'abs', 'prepared'], 4: ['dragged', 'university', 'abroad', 'mc', 'gpa', 'desire', 'thought', 'sparks', 'florida', 'skin', 'secret', 'teenager', 'threatened', 'lily', 'hair']}","[17788401, 15858248, 13372690, 22471294, 17340050, 16070903, 17029526, 17333880, 17337562, 18134249, 22020052, 17617277, 24920901, 22843341, 15745950, 11505797, 18143950, 15760001, 17314430, 20639274, 15717943, 17983690, 16102004, 27362503, 18301124]"
1a211da28b1e7d04e218082a6cba2c43,"{0: [18143977, 8442457, 7937843, 2728527, 43641], 1: [6148028, 9361589, 18774964, 11735983], 2: [7260188, 22557272, 19063, 20170404, 15507958, 13158800, 6493208], 3: [2767052, 4667024, 18007564, 21853621, 19486412, 16181775], 4: [2429135, 8664353, 15783514]}","{0: ['slope', 'nature', 'stunningly', 'haunting', 'second', 'prison', 'jacob', 'rate', 'stockett', 'phrenologists', 'nearly', 'soaring', 'time', '50', 'nick'], 1: ['games', 'moves', 'days', 'new', 'possible', 'goes', 'stakes', 'powerful', 'wired', 'skills', 'plane', 'right', 'russia', 'association', 'plan'], 2: ['symphony', 'night', 'learns', 'tom', 'good', 'life', '13', 'brush', 'discovery', 'accept', 'boy', 'land', 'living', 'minute', 'award'], 3: ['fight', 'possible', 'feeling', 'jane', 'starve', 'takes', 'brilliantly', 'astonishing', 'paris', 'blood', 'unspeakable', 'professor', 'skeeter', 'refusal', 'isabelle'], 4: ['earned', 'warmth', 'lives', '1946', 'quarter', 'ingenuity', 'deeply', 'strange', 'man', 'uncovered', 'summer', 'turn', 'space', 'unexpected', 'struggling']}","[18143977, 8442457, 7937843, 2728527, 43641, 6148028, 9361589, 18774964, 11735983, 7260188, 22557272, 19063, 20170404, 15507958, 13158800, 6493208, 2767052, 4667024, 18007564, 21853621, 19486412, 16181775, 2429135, 8664353, 15783514]"
c007d5eb99b3804b3f4a9a764eee83e7,"{0: [6148028, 13206760, 19358975, 256683, 7896527, 23093367, 10025305, 25451555, 6644117], 1: [15704307, 2767052, 18007564, 11735983, 10429045], 2: [17131869, 8490112, 7260188, 16096824, 12578077, 9969571, 8306857], 3: [11235712, 10194157, 13206828, 7171637]}","{0: ['saga13', 'jace', 'meghan', 'spanning', 'early', 'sight', 'terrifying', 'novel', 'rebels', 'learn', 'jacked', 'katniss', 'salt', 'abnegation', 'mixed'], 1: ['mark', 'crimes', 'dodgy', 'investigates', 'like', 'warrior', 'door', 'life', 'jem', 'run', 'predator', 'senior', 'fix', 'protective', 'love'], 2: ['jewelled', 'clue', 'steadfastly', '13', 'eyes', 'heart', 'choice', 'dorian', 'studying', 'success', 'break', 'death', 'touch', 'darkness', 'faerie'], 3: ['devices', 'determine', 'trilogy', 'supernatural', 'mark', 'shadow', 'close', 'beats', 'captured', 'kingdom', 'installment', 'android', 'free', 'step', 'key'], 4: ['dedicated', 'utterly', '264', 'mouth', 'humans', 'cruel', 'thrill', 'stakes', 'fatal', 'sky', 'search', 'teenagers', 'times', 'organization', 'soon']}","[6148028, 13206760, 19358975, 256683, 7896527, 23093367, 10025305, 25451555, 6644117, 15704307, 2767052, 18007564, 11735983, 10429045, 17131869, 8490112, 7260188, 16096824, 12578077, 9969571, 8306857, 11235712, 10194157, 13206828, 7171637]"
d76881f6f75216d6f25479114c66b62c,"{0: [2767052, 20898019, 18007564, 15783514, 22554204, 23017947], 1: [6148028, 15745753, 11235712, 8621462], 2: [11870085, 17131869, 7260188, 19358975, 23093367, 9969571, 16068905, 20299683, 19536001], 3: [28862528, 136251, 2213661], 4: [15704307, 25451555, 19351043]}","{0: ['ripley', 'keeps', 'fan', 'mark', 'smidgen', 'khan', 'shelter', 'let', 'question', 'friendship', 'acclaimed', 'max', 'monstrous', 'wield', 'technological'], 1: ['cyborg', 'embraced', 'jump', 'love', 'lumberjanes', 'enemies', 'second', 'kicking', 'watts', 'little', 'revised', 'penniquiqul', 'song', 'katniss', 'poorer'], 2: ['star', 'kids', 'haunting', 'comfort', 'close', 'dee', '12', 'quietus', 'engineering', 'strangest', 'adventure', 'jon', 'tale', 'young', 'business'], 3: ['drabber', 'doubt', 'series', '36', 'cathartic', 'beloved', 'lumberjanes', 'learns', 'color', 'trapped', 'suicide', 'stars', 'pond', 'harry', 'saga1'], 4: ['determined', '30', 'dangerous', 'unremembered', 'mellark', 'idea', 'brian', 'sweeping', 'thenew', 'space', 'firework', 'simon', 'saga19', 'talk', 'thinking']}","[2767052, 20898019, 18007564, 15783514, 22554204, 23017947, 6148028, 15745753, 11235712, 8621462, 11870085, 17131869, 7260188, 19358975, 23093367, 9969571, 16068905, 20299683, 19536001, 28862528, 136251, 2213661, 15704307, 25451555, 19351043]"
9fb72b46fb5e148a8a085b359f83420c,"{0: [16096824, 13206900, 10194157, 23395680, 22489107, 17347389, 7171637, 7260188], 1: [23437156, 7896527, 16068905, 18006496, 17927395], 2: [13206828, 13206760, 11735983, 11870085, 2767052, 18798983, 14061955, 16101128, 6148028], 3: [20613470], 4: [11235712, 256683]}","{0: ['roommates', 'ezra', 'soon', 'handsome', 'winter', 'living', 'shattering', 'ready', 'history', 'accept', 'means', 'hanging', 'secrets', 'terrible', 'finds'], 1: ['desperate', 'epic', 'hacker', 'key', 'prince', 'warriors', 'event', 'politics', 'happen', 'throne', 'king', 'roam', 'hot', 'spend', 'security'], 2: ['stay', 'scarlet', 'happy', 'cost', 'fragile', 'everyday', 'succeeds', 'sun', 'collect', 'cassie', 'farther', 'times', '13', 'wanted', 'discovers'], 3: ['embrace', 'elite', 'change', 'key', 'completely', 'bigger', 'finish', 'transform', 'surly', 'step', '4th', 'prim', 'heritage', 'saving', 'untamed'], 4: ['dorian', 'unlucky', '3rd', 'lurk', 'games', 'destroy', 'clary', 'thinks', 'spots', 'fellow', 'silk', 'scares', 'televised', 'thrill', 'mines']}","[16096824, 13206900, 10194157, 23395680, 22489107, 17347389, 7171637, 7260188, 23437156, 7896527, 16068905, 18006496, 17927395, 13206828, 13206760, 11735983, 11870085, 2767052, 18798983, 14061955, 16101128, 6148028, 20613470, 11235712, 256683]"
55475556ab32863fed66cb94a404af71,"{0: [17617277, 16070903, 17983690, 17337562, 17788401, 17158596, 18134249], 1: [22843341, 18468559], 2: [20639274, 15717943, 17333880, 15745950, 17880708, 17792606, 17200687, 18301124], 3: [17029526, 11505797, 17255265, 15858248, 16073738], 4: [22020052, 18143950, 17798287]}","{0: ['rush', 'far', 'haters', 'soon', 'haunt', 'emily', 'tate', 'simple', 'reacted', 'sure', 'looks', 'misery', 'hunter', 'achingly', 'terrifies'], 1: ['face', 'description', 'expect', 'harder', 'language', 'haunted', 'war', 'ruined', 'instantly', 'path', 'sets', 'plans', 'instant', 'grow', 'abs'], 2: ['facet', 'start', 'head', 'love', 'collins', 'fueled', 'read', 'age', 'clad', 'boy', 'hard', '62', 'discipline', 'structure', 'buried'], 3: ['ecstasy', 'caroline', 'edge', 'college', 'abby', 'secret', 'language', 'walls', 'abstinent', 'blade', 'hiatus', 'trapped', 'untangle', 'loud', 'moving'], 4: ['don', 'unloved', 'absolute', 'glimpse', 'married', 'love', 'desires', 'skillful', 'thoughtful', 'spilled', 'finding', 'someday', 'seduces', 'tenderness', 'guitar']}","[17617277, 16070903, 17983690, 17337562, 17788401, 17158596, 18134249, 22843341, 18468559, 20639274, 15717943, 17333880, 15745950, 17880708, 17792606, 17200687, 18301124, 17029526, 11505797, 17255265, 15858248, 16073738, 22020052, 18143950, 17798287]"
0fa371b03af3d048b9d4bda1976d4434,"{0: [11235712, 13206828, 10194157, 16096824, 20898019, 14061955], 1: [22055262, 15783514, 13206900, 20764879, 186074], 2: [23437156, 9969571, 15704307, 13206760, 8490112, 15839976, 9361589], 3: [20170404, 6381205], 4: [18007564, 22544764, 17347389, 17378508, 17378527]}","{0: ['sea', 'knows', 'starkov', 'escape', 'rests', 'forest', 'national', 'soldiers', 'cinder', 'thorne', 'parks', 'kvothe', 'lines', 'adam', 'suggest'], 1: ['london', 'man', 'days', 'embarrassing', 'kisses', 'encountered', 'school', 'laboring', 'wed', 'lofty', 'pull', 'sides', 'reached', 'finally', 'stay'], 2: ['land', 'stranded', 'claim', 'grandmother', 'love', 'comin', 'bring', 'groundbreaking', 'result', 'surface', '2044', 'end', 'suspended', 'society', 'survive'], 3: ['drawn', 'drama', 'man', 'actors', 'victoria', 'color', 'best', 'caste', 'tumble', 'spinster', 'appearing', 'swath', 'alexia', 'stranger', 'ravka'], 4: ['digital', 'installment', 'things', 'vampire', 'dearest', 'actor', 'ominous', 'fate', 'new', 'terrible', 'stiefvater', 'certainties', 'stepmother', 'torn', 'spends']}","[11235712, 13206828, 10194157, 16096824, 20898019, 14061955, 22055262, 15783514, 13206900, 20764879, 186074, 23437156, 9969571, 15704307, 13206760, 8490112, 15839976, 9361589, 20170404, 6381205, 18007564, 22544764, 17347389, 17378508, 17378527]"
e584d7ce66ce79443307057e4afc5eec,"{0: [19358975, 6148028, 25451555, 1, 11544421, 71811], 1: [15704307, 23093367, 19536001, 1421990, 23093359, 23017947], 2: [28862528, 20299683], 3: [7260188, 20898019, 22554204, 4345498, 28204534], 4: [17131869, 6479550, 8559047, 2, 38619, 42899]}","{0: ['spin', 'laid', 'god', 'thought', 'tale', 'lord', 'runaways', 'staples', 'mockingjay', 'later', 'ordinary', 'pack', 'door', 'action', 'murdered'], 1: ['just', 'half', 'bones', 'odds', 'khan', 'stay', 'prophet', 'otherworldly', 'brazen', 'unofficially', 'potential', 'whispers', 'suburban', 'possesses', 'inventor'], 2: ['saga19', 'jo', 'process', 'newspaper', 'deadbeats', 'ingenious', 'battle', 'learns', 'empowered', 'luckily', 'existence', 'collecting', 'price', 'blame', 'partnership'], 3: ['quest', 'quietus', 'consequences', 'girls', 'leaders', 'early', 'visit', 'muggle', 'delivery', 'man', 'friendship', 'time', 'hippy', 'crosses', '40'], 4: ['spin', 'settle', 'problems', 'mage', 'death', 'watch', 'wizardry', 'adventure', 'refuse', 'nice', 'involve', 'truly', 'killed', 'hippy', 'way']}","[19358975, 6148028, 25451555, 1, 11544421, 71811, 15704307, 23093367, 19536001, 1421990, 23093359, 23017947, 28862528, 20299683, 7260188, 20898019, 22554204, 4345498, 28204534, 17131869, 6479550, 8559047, 2, 38619, 42899]"
1a4eeeddcf390be6d3820fde01986abf,"{0: [4667024, 15507958, 15818107, 17333223], 1: [13158800, 8664353, 7937843, 7260188], 2: [18143977, 2767052, 16181775, 11387515, 43641, 16143347], 3: [11870085, 8442457, 18774964, 19063, 18293427, 6148028, 2153405, 16160797], 4: [21853621, 2728527, 9361589]}","{0: ['simply', 'job', 'november', 'success', 'women', 'sassiest', 'plans', 'stopped', 'prison', 'observation', 'overcoming', 'amelia', 'travels', 'sports', 'lot'], 1: ['north', 'drifters', 'history', 'human', 'people', 'tom', 'katniss', 'spray', 'report', 'obsession', 'wins', 'shrinking', 'parallels', 'revenge', 'parades'], 2: ['occupied', 'survives', 'hunger', 'family', 'daughters', 'mesmerizing', 'new', 'turns', 'master', 'created', 'wife', '13', 'auggie', 'appears', 'terminal'], 3: ['girl', 'alice', 'germans', 'strike', 'people', 'cuckoo', 'unforgettable', 'love', 'amy', 'reveal', 'thinking', 'bookstore', 'charismatic', 'warm', 'content'], 4: ['finally', 'walks', 'aibileen', 'possession', 'strength', 'motherly', 'guernsey', 'dunne', 'tumble', 'trunks', 'supply', 'lines', 'son', 'trainis', 'celebration']}","[4667024, 15507958, 15818107, 17333223, 13158800, 8664353, 7937843, 7260188, 18143977, 2767052, 16181775, 11387515, 43641, 16143347, 11870085, 8442457, 18774964, 19063, 18293427, 6148028, 2153405, 16160797, 21853621, 2728527, 9361589]"
230ca5b40e729a52912eb49b46670a0a,"{0: [21853621, 11367726, 17333223, 15790842, 11447921, 27833670, 7937843, 15776309], 1: [27362503, 25893709, 10032672, 15753740], 2: [18693763, 28587957, 17802724, 18812405, 26893819, 28214365], 3: [18774964, 28187230, 26245850, 8664353], 4: [13227454, 9736930, 18816603]}","{0: ['solitude', 'obsesses', 'hard', 'summers', 'second', 'stress', 'obsession', 'language', 'tradition', 'plotted', 'kate', 'provoking', 'possible', 'young', 'paced'], 1: ['flowers', 'differentiates', 'number', 'sage', 'person', 'fry', 'park', 'started', 'roses', 'ocean', 'week', 'smile', 'result', 'writer', 'surface'], 2: ['sweeping', 'odysseys', 'secret', 'dazzling', 'lot', 'gift', 'local', 'cunning', 'child', 'accident', 'door', 'compassion', 'insists', 'appeared', 'husband'], 3: ['embarking', 'elephants', 'daughters', 'person', 'ancient', 'christine', 'neighbor', 'convinces', 'spirit', 'understand', 'wears', 'storm', 'later', 'things', 'taken'], 4: ['dress', 'memories', 'jenna', 'violent', 'discover', 'amgash', 'preserved', 'truth', 'true', 'surrounding', 'remember', 'student', 'spot', 'total', 'toast']}","[21853621, 11367726, 17333223, 15790842, 11447921, 27833670, 7937843, 15776309, 27362503, 25893709, 10032672, 15753740, 18693763, 28587957, 17802724, 18812405, 26893819, 28214365, 18774964, 28187230, 26245850, 8664353, 13227454, 9736930, 18816603]"
b11fb9f8b16ed8c8021fcc2a193a6016,"{0: [23121837, 16163690, 23834720, 24920901, 19286623, 33026625], 1: [23834721, 21794306, 23341855, 29636247, 25564665, 28220678], 2: [25671827, 27252717, 12299419, 25387181, 30646352, 17314430], 3: [18461986, 15858248, 7863423], 4: [13448656, 17983690, 25775928, 26134300]}","{0: ['scare', 'kate', 'drug', 'spent', 'single', 'life', 'keeping', 'remarkable', 'names', 'father', 'sexy', 'opposite', 'scott', 'lena', 'adventures'], 1: ['jules', 'control', 'discovering', 'meets', 'does', 'wife', 'ryker', 'loses', 'pro', 'share', 'pushed', 'keeps', 'loud', 'saving', 'fair'], 2: ['stay', 'kidd', 'time', 'chilling', 'game', 'chance', 'gwen', 'doll', 'friends', 'surely', 'make', 'jodi', 'abundance', 'customer', 'dangerous'], 3: ['ben', 'demons', 'delicious', 'maddie', 'chemistry', 'neighbor', 'inn', 'meets', 'calls', 'traveling', 'kylie', 'sees', 'swoon', 'stays', 'way'], 4: ['noah', 'dating', 'utterly', 'acting', 'series', 'slept', 'guy', 'counter', 'tenderness', 'thought', 'stakes', 'enticing', 'party', 'needing', 'hours']}","[23121837, 16163690, 23834720, 24920901, 19286623, 33026625, 23834721, 21794306, 23341855, 29636247, 25564665, 28220678, 25671827, 27252717, 12299419, 25387181, 30646352, 17314430, 18461986, 15858248, 7863423, 13448656, 17983690, 25775928, 26134300]"
4fdf8e419e36ae2e82bc44376768e280,"{0: [31140847, 27083865, 29533192, 31520171, 34234022, 27152124], 1: [28477789, 25802884, 28678119, 25711641, 22926485, 29991719, 24504274], 2: [25772000, 17788401, 24920901, 20639274, 27252717], 3: [28597587, 28020254], 4: [27362503, 29100831, 22843341, 25756072, 22471294]}","{0: ['save', 'end', 'knows', 'soul', 'mention', 'rat', 'single', 'novel', 'line', 'advice', 'temporary', 'nieces', 'kobo', 'scarred', 'harder'], 1: ['king', 'consider', 'does', 'marrying', 'way', 'dream', 'royal', 'looked', 'olivia', 'pretty', 'lack', 'alex', 'rumors', 'plummeting', 'pie'], 2: ['drive', 'start', 'laid', 'charming', 'ibooks', 'man', 'airline', 'friends', 'suffering', 'make', 'carriages', 'books', 'key', '1qm9tfp', 'crazy'], 3: ['bear', 'definitely', 'defend', 'brody', 'change', 'marrying', 'traded', 'summer', 'starts', 'admit', 'pretended', 'sexy', 'seamless', 'vacuum', 'leaves'], 4: ['dark', 'mouth', 'unparalleled', 'contains', 'addicted', 'gone', 'spirit', 'teenager', 'inferior', 'thought', 'lie', 'family', 'took', 'smirked', 'secret']}","[31140847, 27083865, 29533192, 31520171, 34234022, 27152124, 28477789, 25802884, 28678119, 25711641, 22926485, 29991719, 24504274, 25772000, 17788401, 24920901, 20639274, 27252717, 28597587, 28020254, 27362503, 29100831, 22843341, 25756072, 22471294]"
f06421346c975cac434728539c13dca7,"{0: [22267616, 6382879, 23110300, 16159276, 17730586, 26165684, 25686927], 1: [7314827, 23242668, 12156759, 13563087, 7493186], 2: [13246997, 12384681, 14061520, 18776908, 11045338, 20818091], 3: [9578482, 19059695, 24843427], 4: [5199022, 13420351, 28561501, 16169304]}","{0: ['serial', 'friend', 'inherited', 'soon', 'starts', 'rest', 'known', 'micah', 'happens', 'pennsylvania', 'initially', 'wesley', 'murders', 'adult', 'web'], 1: ['distract', 'families', 'improve', 'matt', 'love', 'farms', 'watching', 'let', 'inner', 'send', 'pulled', 'situations', 'reaches', 'hand', 'left'], 2: ['student', 'fbi', 'innocuous', 'crazy', 'heels', 'contains', 'agencies', 'swears', 'retired', 'task', 'sutton', 'able', 'duty', 'good', 'cia'], 3: ['ex', 'evil', 'love', 'alec', 'idea', 'cracking', 'reached', 'barren', 'bull', 'turned', 'international', 'teach', 'successful', 'acts', 'shift'], 4: ['emmet', 'useful', 'spent', 'miki', 'activists', 'offers', 'history', 'dog', 'austin', 'garrett', 'initially', 'town', 'straight', 'growers', 'thinking']}","[22267616, 6382879, 23110300, 16159276, 17730586, 26165684, 25686927, 7314827, 23242668, 12156759, 13563087, 7493186, 13246997, 12384681, 14061520, 18776908, 11045338, 20818091, 9578482, 19059695, 24843427, 5199022, 13420351, 28561501, 16169304]"
8a8232f778ed15a62df87ccc4c398908,"{0: [16181775, 18774964, 19547856], 1: [18692431, 15745753, 18143977, 20820994, 9627755, 17788401], 2: [15507958, 16143347, 18460392, 18081809, 8909152, 28763485], 3: [19486412, 21853621, 20698530], 4: [22557272, 16068905, 27362503, 8442457, 18293427, 15818107, 28587957]}","{0: ['security', 'lived', 'eccentric', 'stare', 'socially', 'request', 'adorable', 'morning', 'observation', 'lives', 'passages', 'sensation', 'threatened', 'france', 'olly'], 1: ['cozy', 'dna', 'door', 'like', 'promises', 'neurosurgeon', 'jude', 'seamless', 'museum', 'living', 'willing', 'musical', 'signal', 'raised', 'swoonworthy'], 2: ['stop', 'grows', 'liars', 'locks', 'damaged', 'living', 'city', 'collection', 'good', 'doubts', 'supposed', 'ends', 'ability', 'badly', 'age'], 3: ['devastation', 'celeste', 'deterred', 'beautiful', 'neurosurgeon', 'clothes', 'truth', 'french', 'swoonworthy', 'stops', 'acquaintance', 'rainbow', 'sex', 'wake', 'marriage'], 4: ['deals', 'fan', 'village', 'holding', 'orphaned', 'crime', 'told', 'aching', 'sort', 'vivian', 'thought', 'state', 'lives', 'sexy', 'chances']}","[16181775, 18774964, 19547856, 18692431, 15745753, 18143977, 20820994, 9627755, 17788401, 15507958, 16143347, 18460392, 18081809, 8909152, 28763485, 19486412, 21853621, 20698530, 22557272, 16068905, 27362503, 8442457, 18293427, 15818107, 28587957]"
b5df90d8990a36c918272d1e8c5e9ac6,"{0: [24920901, 22843341, 28597587, 25802884, 27252717, 25772000, 27083865, 25711641], 1: [15717943, 28477789, 17029526], 2: [27362503, 17617277, 15858248, 16070903], 3: [18143950, 22471294, 18301124], 4: [20639274, 17788401, 31140847, 17983690, 28678119, 17880714, 20761374]}","{0: ['rush', 'high', 'felon', 'soft', 'wants', 'sight', 'realizes', 'loud', 'save', 'moment', 'highs', 'immediately', 'admit', 'wild', 'tech'], 1: ['desperately', 'learning', 'fallen', 'heroism', 'way', 'fantasies', 'intended', 'hilarious', 'instead', 'ruin', 'plummeting', 'senior', 'pretended', 'feelings', 'picked'], 2: ['spot', 'far', 'hobby', 'cock', 'great', 'dishes', 'drawn', 'stronger', 'reappears', 'childish', 'boxer', 'threatens', '1qm9tfp', 'sick', 'afraid'], 3: ['escapades', 'beautiful', 'entire', 'touched', 'girl', 'learning', 'heard', 'closet', 'called', 'ridge', 'passionate', 'slammed', 'warrior', 'struggling', 'stand'], 4: ['drove', 'unplanned', 'details', 'hallway', 'ablaze', 'means', 'book', 'southern', 'thomas', 'handle', 'things', 'friendly', 'skin', 'screwing', 'taut']}","[24920901, 22843341, 28597587, 25802884, 27252717, 25772000, 27083865, 25711641, 15717943, 28477789, 17029526, 27362503, 17617277, 15858248, 16070903, 18143950, 22471294, 18301124, 20639274, 17788401, 31140847, 17983690, 28678119, 17880714, 20761374]"
