address,address_gu,address_dong,lat_long,lat,long
서울특별시 구로구 오류동 오류동부덕고개,구로구,오류동,"[37.4970029525998, 126.847881699672]",37.4970029525998,126.847881699672
서울특별시 구로구 구로동 신도림태영타운,구로구,구로동,"[37.506076648181, 126.888628588877]",37.506076648181,126.888628588877
서울특별시 중랑구 신내동 신내성원,중랑구,신내동,"[37.6049590200548, 127.094533350571]",37.6049590200548,127.094533350571
서울특별시 송파구 가락동 가락동부센트레빌,송파구,가락동,"[37.4978926729313, 127.116289143694]",37.4978926729313,127.116289143694
서울특별시 구로구 오류동 오류동부골든,구로구,오류동,"[37.4992909110144, 126.839531583839]",37.4992909110144,126.839531583839
서울특별시 동대문구 답십리동 답십리동서울한양,동대문구,답십리동,"[37.5714096375794, 127.060391546906]",37.5714096375794,127.060391546906
서울특별시 송파구 문정동 가락1차현대아파트 ,송파구,문정동,"[37.4915680488385, 127.128143359737]",37.4915680488385,127.128143359737
서울특별시 강동구 둔촌동 신성둔촌미소지움1차,강동구,둔촌동,"[37.5278537369158, 127.142828226919]",37.5278537369158,127.142828226919
서울특별시 마포구 창전동 서강해모로,마포구,창전동,"[37.5462729070766, 126.929685980593]",37.5462729070766,126.929685980593
"서울특별시 서초구 방배동 방배임광1,2차",서초구,방배동,"[37.4770651465799, 127.002519092669]",37.4770651465799,127.002519092669
서울특별시 성동구 응봉동 응봉신동아,성동구,응봉동,"[37.5502521182132, 127.029501454197]",37.5502521182132,127.029501454197
서울특별시 도봉구 창동 창동동아,도봉구,창동,"[37.6512697309111, 127.050332274529]",37.6512697309111,127.050332274529
서울특별시 강서구 방화동 방화9단지,강서구,방화동,"[37.5748739032917, 126.807547378295]",37.5748739032917,126.807547378295
서울특별시 영등포구 양평동3가 양평동6차현대아파트,영등포구,양평동3가,"[37.5318487496203, 126.893510634364]",37.5318487496203,126.893510634364
서울특별시 은평구 응암동 백련산힐스테이트1차,은평구,응암동,"[37.5924138318716, 126.925226536648]",37.5924138318716,126.925226536648
서울특별시 강동구 천호동 천호e-편한세상,강동구,천호동,"[37.5443676371512, 127.124337813111]",37.5443676371512,127.124337813111
서울특별시 강동구 암사동 강동롯데캐슬퍼스트아파트,강동구,암사동,"[37.5566230974592, 127.143039980028]",37.5566230974592,127.143039980028
서울특별시 송파구 잠실동 잠실아시아선수촌,송파구,잠실동,"[37.5080454085035, 127.076646227498]",37.5080454085035,127.076646227498
서울특별시 강남구 대치동 개포1차2차우성,강남구,대치동,"[37.4908400715786, 127.057241007924]",37.4908400715786,127.057241007924
서울특별시 구로구 신도림동 신도림디큐브시티,구로구,신도림동,"[37.5085848476582, 126.888897552736]",37.5085848476582,126.888897552736
서울특별시 도봉구 창동 창동주공1단지,도봉구,창동,"[37.6534852680803, 127.039378028167]",37.6534852680803,127.039378028167
서울특별시 서초구 잠원동 잠원훼미리 아파트,서초구,잠원동,"[37.5192140645955, 127.01465768356]",37.5192140645955,127.01465768356
서울특별시 종로구 창신동 창신쌍용아파트2단지,종로구,창신동,"[37.5803232585025, 127.011785265273]",37.5803232585025,127.011785265273
서울특별시 노원구 월계동 월계사슴2단지,노원구,월계동,"[37.6326654084429, 127.06082559098]",37.6326654084429,127.06082559098
서울특별시 성북구 돈암동 돈암힐스테이트,성북구,돈암동,"[37.5986117692027, 127.015075015956]",37.5986117692027,127.015075015956
서울특별시 강서구 등촌동 등촌삼성한사랑,강서구,등촌동,"[37.5552005985963, 126.863891749666]",37.5552005985963,126.863891749666
서울특별시 영등포구 신길동 포레나 신길,영등포구,신길동,"[37.502963391709, 126.909607748113]",37.502963391709,126.909607748113
서울특별시 성북구 하월곡동 길음서희스타힐스,성북구,하월곡동,"[37.6054034845828, 127.027338308577]",37.6054034845828,127.027338308577
서울특별시 서초구 우면동 LH서초4단지,서초구,우면동,"[37.458461703115, 127.023654863934]",37.458461703115,127.023654863934
서울특별시 용산구 한강로3가 한강트럼프월드3차,용산구,한강로3가,"[37.5231427622678, 126.962953183131]",37.5231427622678,126.962953183131
서울특별시 강서구 방화동 방화동성아파트,강서구,방화동,"[37.579602932122, 126.812182127338]",37.579602932122,126.812182127338
서울특별시 노원구 공릉동 공릉대동2차,노원구,공릉동,"[37.6266524538724, 127.070156422105]",37.6266524538724,127.070156422105
서울특별시 마포구 공덕동 공덕한화꿈에그린,마포구,공덕동,"[37.5471055264551, 126.955448049561]",37.5471055264551,126.955448049561
서울특별시 성북구 길음동 래미안길음1차,성북구,길음동,"[37.6058391908289, 127.020250058627]",37.6058391908289,127.020250058627
서울특별시 구로구 항동 서울수목원현대홈타운스위트,구로구,항동,"[37.4842666467638, 126.820091196301]",37.4842666467638,126.820091196301
서울특별시 서대문구 홍은동 홍은현대,서대문구,홍은동,"[37.5902548794754, 126.938328720978]",37.5902548794754,126.938328720978
서울특별시 양천구 신정동 신정푸른마을1단지임대,양천구,신정동,"[37.5126597214724, 126.836234014369]",37.5126597214724,126.836234014369
서울특별시 마포구 공덕동 공덕현대,마포구,공덕동,"[37.5482849729047, 126.950136970049]",37.5482849729047,126.950136970049
서울특별시 광진구 광장동 광장극동1차,광진구,광장동,"[37.5431587122415, 127.104188607133]",37.5431587122415,127.104188607133
서울특별시 노원구 공릉동 공릉건영장미,노원구,공릉동,"[37.6291371037778, 127.075414954062]",37.6291371037778,127.075414954062
서울특별시 서초구 방배동 방배2차현대홈타운,서초구,방배동,"[37.4901824020429, 126.983902781945]",37.4901824020429,126.983902781945
서울특별시 강서구 염창동 염창동아3차,강서구,염창동,"[37.5501995704814, 126.877425235008]",37.5501995704814,126.877425235008
서울특별시 은평구 갈현동 갈현베르빌주상복합아파트,은평구,갈현동,"[37.6121361321615, 126.916852910626]",37.6121361321615,126.916852910626
서울특별시 성동구 송정동 송정건영,성동구,송정동,"[37.5559988343778, 127.070895139132]",37.5559988343778,127.070895139132
서울특별시 송파구 잠실동 잠실레이크팰리스,송파구,잠실동,"[37.5092678396302, 127.094277269984]",37.5092678396302,127.094277269984
서울특별시 동작구 사당동 신동아5,동작구,사당동,"[37.4910229550898, 126.97686666839]",37.4910229550898,126.97686666839
서울특별시 강서구 화곡동 화곡유림노르웨이숲,강서구,화곡동,"[37.5301648129326, 126.843935091187]",37.5301648129326,126.843935091187
서울특별시 양천구 신월동 신도신월1차,양천구,신월동,"[37.5180484528284, 126.846439281936]",37.5180484528284,126.846439281936
서울특별시 강서구 방화동 방화진로,강서구,방화동,"[37.577043495555, 126.80843408324]",37.577043495555,126.80843408324
서울특별시 노원구 중계동 중계4단지목화,노원구,중계동,"[37.6434541435272, 127.06965656165]",37.6434541435272,127.06965656165
서울특별시 노원구 공릉동 공릉우성,노원구,공릉동,"[37.6285645918387, 127.072728296047]",37.6285645918387,127.072728296047
서울특별시 송파구 송파동 송파현대1차,송파구,송파동,"[37.5034792135819, 127.117798689097]",37.5034792135819,127.117798689097
서울특별시 양천구 목동 목동극동늘푸른,양천구,목동,"[37.5385339193247, 126.871438112842]",37.5385339193247,126.871438112842
서울특별시 성북구 돈암동 동소문한진임대,성북구,돈암동,"[37.5941783218836, 127.010321322145]",37.5941783218836,127.010321322145
서울특별시 서초구 우면동 서울우면,서초구,우면동,"[37.4701879833283, 127.024222199407]",37.4701879833283,127.024222199407
서울특별시 영등포구 문래동6가 문래현대6차아파트,영등포구,문래동6가,"[37.5184314503883, 126.883824685897]",37.5184314503883,126.883824685897
서울특별시 성북구 하월곡동 월곡두산제2아파트임대,성북구,하월곡동,"[37.6052023978704, 127.039397408614]",37.6052023978704,127.039397408614
서울특별시 종로구 인의동 효성주얼리시티아파트,종로구,인의동,"[37.5714829206881, 126.998666645245]",37.5714829206881,126.998666645245
서울특별시 강서구 등촌동 등촌주공11단지,강서구,등촌동,"[37.5591513498067, 126.849115060681]",37.5591513498067,126.849115060681
서울특별시 마포구 망원동 망원1차대림,마포구,망원동,"[37.553433582502, 126.90485489938]",37.553433582502,126.90485489938
서울특별시 서대문구 북가좌동 북가좌삼호제2,서대문구,북가좌동,"[37.5768146390723, 126.912104507702]",37.5768146390723,126.912104507702
서울특별시 도봉구 창동 창동대우,도봉구,창동,"[37.6423706175541, 127.037531292722]",37.6423706175541,127.037531292722
서울특별시 성북구 돈암동 브라운스톤 돈암,성북구,돈암동,"[37.5980217244898, 127.017576773103]",37.5980217244898,127.017576773103
서울특별시 서초구 서초동 서초자이,서초구,서초동,"[37.4849319469859, 127.020267242632]",37.4849319469859,127.020267242632
서울특별시 마포구 염리동 염리삼성래미안,마포구,염리동,"[37.5489089575613, 126.946728410444]",37.5489089575613,126.946728410444
서울특별시 구로구 개봉동 개봉두산,구로구,개봉동,"[37.4950033610049, 126.852653178887]",37.4950033610049,126.852653178887
서울특별시 동대문구 전농동 전농동신성미소지움아파트,동대문구,전농동,"[37.5783117738141, 127.048527041801]",37.5783117738141,127.048527041801
서울특별시 노원구 월계동 월계삼호4차,노원구,월계동,"[37.6265226116642, 127.064158523429]",37.6265226116642,127.064158523429
서울특별시 강동구 상일동 고덕리엔파크3단지,강동구,상일동,"[37.5528325043365, 127.175022524959]",37.5528325043365,127.175022524959
서울특별시 강남구 청담동 청담건영아파트,강남구,청담동,"[37.5274555242261, 127.052236679584]",37.5274555242261,127.052236679584
서울특별시 종로구 명륜2가 명륜아남1차,종로구,명륜2가,"[37.5855421290535, 126.999413978947]",37.5855421290535,126.999413978947
서울특별시 성동구 송정동 서울숲아이파크,성동구,송정동,"[37.5529080625121, 127.069207117454]",37.5529080625121,127.069207117454
서울특별시 성북구 삼선동3가 삼선1SH-VILLE,성북구,삼선동3가,"[37.5849029461493, 127.014004492686]",37.5849029461493,127.014004492686
서울특별시 중랑구 면목동 면목마젤란,중랑구,면목동,"[37.5868340887344, 127.084126489209]",37.5868340887344,127.084126489209
서울특별시 동대문구 휘경동 휘경센트레빌,동대문구,휘경동,"[37.5910250403914, 127.068389230883]",37.5910250403914,127.068389230883
서울특별시 강동구 둔촌동 둔촌현대4차,강동구,둔촌동,"[37.5295741426668, 127.143839193283]",37.5295741426668,127.143839193283
서울특별시 강서구 가양동 가양3단지(강변),강서구,가양동,"[37.5652163063579, 126.855667621933]",37.5652163063579,126.855667621933
서울특별시 양천구 신정동 목동삼성래미안,양천구,신정동,"[37.5157650231026, 126.876370125698]",37.5157650231026,126.876370125698
서울특별시 강남구 논현동 동양파라곤,강남구,논현동,"[37.5147469578798, 127.038136684255]",37.5147469578798,127.038136684255
서울특별시 강남구 도곡동 도곡한신,강남구,도곡동,"[37.4878521403159, 127.040226925461]",37.4878521403159,127.040226925461
서울특별시 동작구 대방동 대방주공1단지,동작구,대방동,"[37.5098898331137, 126.93014754525]",37.5098898331137,126.93014754525
서울특별시 강북구 번동 번동주공5단지,강북구,번동,"[37.633332657689, 127.033645724409]",37.633332657689,127.033645724409
서울특별시 마포구 도화동 도화현대2차아파트(임대),마포구,도화동,"[37.5377698909454, 126.950858606714]",37.5377698909454,126.950858606714
서울특별시 양천구 목동 목동진도1차,양천구,목동,"[37.5244456127677, 126.868582885117]",37.5244456127677,126.868582885117
서울특별시 양천구 목동 목동트윈빌,양천구,목동,"[37.5321806648683, 126.876818101597]",37.5321806648683,126.876818101597
서울특별시 도봉구 창동 창동신도브래뉴,도봉구,창동,"[37.6561948591986, 127.045221985792]",37.6561948591986,127.045221985792
서울특별시 강서구 등촌동 등촌IPARK,강서구,등촌동,"[37.5439005769284, 126.859981715413]",37.5439005769284,126.859981715413
서울특별시 영등포구 당산동4가 당산반도유보라,영등포구,당산동4가,"[37.5273143682242, 126.901285885351]",37.5273143682242,126.901285885351
서울특별시 양천구 신정동 목동10단지,양천구,신정동,"[37.5174039317093, 126.858682558236]",37.5174039317093,126.858682558236
서울특별시 노원구 상계동 상계불암대림제2,노원구,상계동,"[37.6639000035171, 127.077936287777]",37.6639000035171,127.077936287777
서울특별시 성동구 금호동1가 금호삼성래미안,성동구,금호동1가,"[37.549177317639, 127.027637334732]",37.549177317639,127.027637334732
서울특별시 중랑구 묵동 묵동신안2차,중랑구,묵동,"[37.6141121269446, 127.080097893145]",37.6141121269446,127.080097893145
서울특별시 송파구 신천동 포스코더샵스타리버,송파구,신천동,"[37.5180031106649, 127.104406664149]",37.5180031106649,127.104406664149
서울특별시 구로구 개봉동 개봉삼호아파트,구로구,개봉동,"[37.4943248911439, 126.857266745291]",37.4943248911439,126.857266745291
서울특별시 서초구 서초동 래미안서초유니빌,서초구,서초동,"[37.4846980245878, 127.016967219084]",37.4846980245878,127.016967219084
서울특별시 송파구 신천동 한신코아,송파구,신천동,"[37.51656737837, 127.104184316695]",37.51656737837,127.104184316695
서울특별시 노원구 상계동 상계한신2차,노원구,상계동,"[37.6647793562624, 127.068042474749]",37.6647793562624,127.068042474749
서울특별시 성동구 성수동2가 성수한강한신,성동구,성수동2가,"[37.5358576988413, 127.052691494089]",37.5358576988413,127.052691494089
서울특별시 중랑구 상봉동 신내엘지쌍용,중랑구,상봉동,"[37.6037624381976, 127.090715883139]",37.6037624381976,127.090715883139
서울특별시 서대문구 홍제동 홍제태영으뜸,서대문구,홍제동,"[37.5936456239833, 126.946741942579]",37.5936456239833,126.946741942579
서울특별시 강서구 염창동 염창 일신건영휴먼빌아파트,강서구,염창동,"[37.5521253803936, 126.873427807174]",37.5521253803936,126.873427807174
서울특별시 성북구 안암동3가 안암대광,성북구,안암동3가,"[37.5824033730969, 127.025107275777]",37.5824033730969,127.025107275777
서울특별시 용산구 한강로2가 한강로벽산메가트리움,용산구,한강로2가,"[37.5322146493411, 126.969810417481]",37.5322146493411,126.969810417481
서울특별시 강남구 삼성동 삼성풍림아파트1차,강남구,삼성동,"[37.5155646656735, 127.061692110137]",37.5155646656735,127.061692110137
서울특별시 서대문구 홍은동 홍은미성아파트,서대문구,홍은동,"[37.5937396847783, 126.935370168541]",37.5937396847783,126.935370168541
서울특별시 서초구 서초동 현대슈퍼빌,서초구,서초동,"[37.4831095760729, 127.016112094844]",37.4831095760729,127.016112094844
서울특별시 도봉구 도봉동 도봉양우내안애아파트,도봉구,도봉동,"[37.6832798336953, 127.04952914866]",37.6832798336953,127.04952914866
서울특별시 중랑구 면목동 면목두산2.3차,중랑구,면목동,"[37.5805528586606, 127.083558345922]",37.5805528586606,127.083558345922
서울특별시 은평구 불광동 북한산현대홈타운,은평구,불광동,"[37.6117749609115, 126.934181884227]",37.6117749609115,126.934181884227
서울특별시 동작구 상도동 상도래미안1차,동작구,상도동,"[37.5047906409576, 126.933985374094]",37.5047906409576,126.933985374094
서울특별시 강남구 청담동 청담삼성진흥,강남구,청담동,"[37.5201259636401, 127.051406698645]",37.5201259636401,127.051406698645
서울특별시 양천구 신정동 신정현대,양천구,신정동,"[37.5171420982147, 126.874473736299]",37.5171420982147,126.874473736299
서울특별시 성북구 안암동1가 안암삼성래미안,성북구,안암동1가,"[37.5893064316483, 127.023748974341]",37.5893064316483,127.023748974341
서울특별시 도봉구 방학동 대원그린아파트,도봉구,방학동,"[37.6628728312143, 127.028181852004]",37.6628728312143,127.028181852004
서울특별시 송파구 송파동 한양아파트,송파구,송파동,"[37.5056922024259, 127.114095713741]",37.5056922024259,127.114095713741
서울특별시 송파구 문정동 올림픽훼밀리타운,송파구,문정동,"[37.4885199252165, 127.114377260406]",37.4885199252165,127.114377260406
서울특별시 중구 신당동 청구e편한세상임대,중구,신당동,"[37.5604811121709, 127.018601745458]",37.5604811121709,127.018601745458
서울특별시 성동구 행당동 행당두산,성동구,행당동,"[37.5647118113965, 127.037326138793]",37.5647118113965,127.037326138793
서울특별시 강동구 천호동 천호중앙하이츠,강동구,천호동,"[37.5474244793634, 127.130004003501]",37.5474244793634,127.130004003501
서울특별시 도봉구 창동 창동주공19단지,도봉구,창동,"[37.6492614170598, 127.0508054847]",37.6492614170598,127.0508054847
서울특별시 강남구 도곡동 도곡대림,강남구,도곡동,"[37.4865450724295, 127.039889051865]",37.4865450724295,127.039889051865
서울특별시 성북구 길음동 길음뉴타운7단지,성북구,길음동,"[37.6096747261883, 127.019032016559]",37.6096747261883,127.019032016559
서울특별시 광진구 자양동 자양우방리버파크,광진구,자양동,"[37.5311429048553, 127.07054780903]",37.5311429048553,127.07054780903
서울특별시 강남구 대치동 대치대우아이빌4차,강남구,대치동,"[37.5050813188178, 127.053522496748]",37.5050813188178,127.053522496748
서울특별시 은평구 불광동 북한산래미안,은평구,불광동,"[37.6111179547786, 126.937316981884]",37.6111179547786,126.937316981884
서울특별시 성동구 금호동1가 신금호두산위브,성동구,금호동1가,"[37.5559661120198, 127.022316809206]",37.5559661120198,127.022316809206
서울특별시 노원구 상계동 수락리버시티 4단지,노원구,상계동,"[37.6861512919268, 127.053555865086]",37.6861512919268,127.053555865086
서울특별시 강남구 도곡동 도곡동양재디오빌,강남구,도곡동,"[37.4864772207879, 127.03352762796]",37.4864772207879,127.03352762796
서울특별시 구로구 개봉동 신개봉삼환,구로구,개봉동,"[37.4966351639805, 126.857942099077]",37.4966351639805,126.857942099077
서울특별시 마포구 신수동 신수성원,마포구,신수동,"[37.546846527634, 126.93762318666]",37.546846527634,126.93762318666
서울특별시 송파구 풍납동 풍납현대,송파구,풍납동,"[37.5293864522228, 127.118902312279]",37.5293864522228,127.118902312279
서울특별시 노원구 상계동 상계주공7단지,노원구,상계동,"[37.6601571577107, 127.06230852474]",37.6601571577107,127.06230852474
서울특별시 용산구 신계동 용산e-편한세상,용산구,신계동,"[37.5366288530455, 126.966226243946]",37.5366288530455,126.966226243946
서울특별시 영등포구 신길동 신길1차우성아파트,영등포구,신길동,"[37.5053277170475, 126.900416734067]",37.5053277170475,126.900416734067
서울특별시 강남구 역삼동 역삼한스빌아파트,강남구,역삼동,"[37.4919752285635, 127.032999525643]",37.4919752285635,127.032999525643
서울특별시 노원구 상계동 상계주공12단지,노원구,상계동,"[37.6661660800574, 127.059319071937]",37.6661660800574,127.059319071937
서울특별시 마포구 도화동 마포삼성,마포구,도화동,"[37.5401140793417, 126.95034743992]",37.5401140793417,126.95034743992
서울특별시 도봉구 쌍문동 쌍문삼익,도봉구,쌍문동,"[37.6572511707132, 127.035174539396]",37.6572511707132,127.035174539396
서울특별시 서대문구 냉천동 냉천동부센트레빌,서대문구,냉천동,"[37.5666069058543, 126.96001226599]",37.5666069058543,126.96001226599
서울특별시 관악구 봉천동 보라매삼성,관악구,봉천동,"[37.4941052853678, 126.928177342998]",37.4941052853678,126.928177342998
서울특별시 강동구 명일동 고덕주공9단지,강동구,명일동,"[37.5479073564229, 127.151658365827]",37.5479073564229,127.151658365827
서울특별시 노원구 월계동 월계사슴1단지,노원구,월계동,"[37.6300476663207, 127.060509540954]",37.6300476663207,127.060509540954
서울특별시 노원구 중계동 중계그린,노원구,중계동,"[37.6443713328952, 127.063281683752]",37.6443713328952,127.063281683752
서울특별시 노원구 상계동 상계1차중앙하이츠,노원구,상계동,"[37.6537415606119, 127.068905323896]",37.6537415606119,127.068905323896
서울특별시 서초구 방배동 방배대우효령,서초구,방배동,"[37.4795610823521, 126.993898555084]",37.4795610823521,126.993898555084
서울특별시 동작구 사당동 이수역리가,동작구,사당동,"[37.4894898027989, 126.973853272882]",37.4894898027989,126.973853272882
서울특별시 동대문구 휘경동 휘경주공1단지,동대문구,휘경동,"[37.5829871567703, 127.070747052227]",37.5829871567703,127.070747052227
서울특별시 동작구 본동 본동SH-ville,동작구,본동,"[37.5107860969186, 126.94970339468]",37.5107860969186,126.94970339468
서울특별시 은평구 진관동 은평뉴타운제각말5단지제4,은평구,진관동,"[37.6362276825971, 126.933104177994]",37.6362276825971,126.933104177994
서울특별시 노원구 공릉동 효성아파트,노원구,공릉동,"[37.6206662696947, 127.08867090156]",37.6206662696947,127.08867090156
서울특별시 강동구 암사동 강동현대홈타운,강동구,암사동,"[37.5565793525256, 127.138852308901]",37.5565793525256,127.138852308901
서울특별시 영등포구 문래동3가 문래자이아파트,영등포구,문래동3가,"[37.5161435802169, 126.896777740873]",37.5161435802169,126.896777740873
서울특별시 은평구 진관동 은평뉴타운마고정2단지,은평구,진관동,"[37.6334242331886, 126.923974377572]",37.6334242331886,126.923974377572
서울특별시 서초구 서초동 서초대우아이빌,서초구,서초동,"[37.4942413218619, 127.017558868696]",37.4942413218619,127.017558868696
서울특별시 중랑구 면목동 면목,중랑구,면목동,"[37.5736949139795, 127.087817678964]",37.5736949139795,127.087817678964
서울특별시 강동구 천호동 천호한신,강동구,천호동,"[37.5458256093034, 127.134867278695]",37.5458256093034,127.134867278695
서울특별시 도봉구 창동 창동성원,도봉구,창동,"[37.6608041595514, 127.049777485447]",37.6608041595514,127.049777485447
서울특별시 구로구 개봉동 개봉삼환,구로구,개봉동,"[37.4947561015806, 126.85445143621]",37.4947561015806,126.85445143621
서울특별시 동작구 신대방동 보라매아카데미타워아파트,동작구,신대방동,"[37.4913316020645, 126.924104833984]",37.4913316020645,126.924104833984
서울특별시 노원구 월계동 월계풍림아이원,노원구,월계동,"[37.6166125600718, 127.066759655645]",37.6166125600718,127.066759655645
서울특별시 노원구 월계동 월계서광,노원구,월계동,"[37.6231411562914, 127.064911846997]",37.6231411562914,127.064911846997
서울특별시 성북구 하월곡동 꿈의숲푸르지오,성북구,하월곡동,"[37.6107702871516, 127.038993186153]",37.6107702871516,127.038993186153
서울특별시 강북구 미아동 래미안미아1차,강북구,미아동,"[37.6260087812506, 127.01932742399]",37.6260087812506,127.01932742399
서울특별시 구로구 구로동 구로금호어울림,구로구,구로동,"[37.4998873159365, 126.892160177534]",37.4998873159365,126.892160177534
서울특별시 서대문구 연희동 연희대림아파트,서대문구,연희동,"[37.5754418305082, 126.936296369086]",37.5754418305082,126.936296369086
서울특별시 노원구 중계동 중계금호,노원구,중계동,"[37.6470266788091, 127.081276998765]",37.6470266788091,127.081276998765
서울특별시 성북구 종암동 종암아이파크1차,성북구,종암동,"[37.602534840189, 127.029865332341]",37.602534840189,127.029865332341
서울특별시 성북구 동소문동5가 돈암동일하이빌,성북구,동소문동5가,"[37.5916186082621, 127.014554680858]",37.5916186082621,127.014554680858
서울특별시 도봉구 방학동 방학동부센트레빌,도봉구,방학동,"[37.6633180819518, 127.039531579839]",37.6633180819518,127.039531579839
서울특별시 노원구 상계동 상계주공14단지,노원구,상계동,"[37.6691340218574, 127.057453609395]",37.6691340218574,127.057453609395
서울특별시 도봉구 창동 창동금용,도봉구,창동,"[37.6378479821145, 127.035668887436]",37.6378479821145,127.035668887436
서울특별시 양천구 신정동 신정세양청마루,양천구,신정동,"[37.5071533161833, 126.863675809775]",37.5071533161833,126.863675809775
서울특별시 강서구 내발산동 마곡수명산파크3단지,강서구,내발산동,"[37.5528192530167, 126.824912207374]",37.5528192530167,126.824912207374
서울특별시 강서구 방화동 방화1단지(장미),강서구,방화동,"[37.5742998188535, 126.81749374049]",37.5742998188535,126.81749374049
서울특별시 도봉구 방학동 방학신동아2단지,도봉구,방학동,"[37.6591075908242, 127.023416013429]",37.6591075908242,127.023416013429
서울특별시 서대문구 연희동 연희대우,서대문구,연희동,"[37.5615205693803, 126.929514782543]",37.5615205693803,126.929514782543
서울특별시 동대문구 휘경동 휘경 미소지움아파트,동대문구,휘경동,"[37.5915908857897, 127.064837218659]",37.5915908857897,127.064837218659
서울특별시 중구 신당동 파라다이스,중구,신당동,"[37.5623955702618, 127.017282610735]",37.5623955702618,127.017282610735
서울특별시 금천구 시흥동 관악산신도브래뉴,금천구,시흥동,"[37.4479379750889, 126.910620803071]",37.4479379750889,126.910620803071
서울특별시 강동구 상일동 상일동아,강동구,상일동,"[37.5461454174572, 127.167487349899]",37.5461454174572,127.167487349899
서울특별시 영등포구 신길동 보라매경남아너스빌,영등포구,신길동,"[37.4948797805032, 126.909888661947]",37.4948797805032,126.909888661947
서울특별시 은평구 응암동 녹번역센트레빌,은평구,응암동,"[37.5986184438228, 126.926703301824]",37.5986184438228,126.926703301824
서울특별시 송파구 방이동 방이코오롱,송파구,방이동,"[37.5086093984081, 127.122363991153]",37.5086093984081,127.122363991153
서울특별시 송파구 오금동 가락상아1차,송파구,오금동,"[37.4985544476068, 127.135337701813]",37.4985544476068,127.135337701813
서울특별시 구로구 오류동 오류한신플러스타운,구로구,오류동,"[37.4983857947892, 126.841022651244]",37.4983857947892,126.841022651244
서울특별시 서초구 서초동 신동아아파트,서초구,서초동,"[37.4921492413041, 127.023903060191]",37.4921492413041,127.023903060191
서울특별시 은평구 응암동 백련산힐스테이트임대,은평구,응암동,"[37.5895909636397, 126.925273631739]",37.5895909636397,126.925273631739
서울특별시 강동구 둔촌동 둔촌현대3차,강동구,둔촌동,"[37.5273638048142, 127.144872924375]",37.5273638048142,127.144872924375
서울특별시 강서구 염창동 염창2차한화꿈에그린,강서구,염창동,"[37.5517172093603, 126.866856399748]",37.5517172093603,126.866856399748
서울특별시 도봉구 방학동 벽산1,도봉구,방학동,"[37.6604565423523, 127.032527356121]",37.6604565423523,127.032527356121
서울특별시 동대문구 답십리동 세양청마루,동대문구,답십리동,"[37.5736828896399, 127.065549232177]",37.5736828896399,127.065549232177
서울특별시 강서구 내발산동 강서월드메르디앙,강서구,내발산동,"[37.556864954614, 126.843013179215]",37.556864954614,126.843013179215
서울특별시 송파구 문정동 문정시영,송파구,문정동,"[37.4905977165307, 127.135446483827]",37.4905977165307,127.135446483827
서울특별시 노원구 공릉동 공릉1동삼익,노원구,공릉동,"[37.618099694586, 127.072325173996]",37.618099694586,127.072325173996
서울특별시 관악구 봉천동 봉천동아제2,관악구,봉천동,"[37.4878994268212, 126.956180545631]",37.4878994268212,126.956180545631
서울특별시 구로구 오류동 오류동 영풍마드레빌,구로구,오류동,"[37.4915379834557, 126.838640730471]",37.4915379834557,126.838640730471
서울특별시 송파구 송파동 송파미성,송파구,송파동,"[37.5059447033373, 127.119255426618]",37.5059447033373,127.119255426618
서울특별시 성동구 마장동 마장현대,성동구,마장동,"[37.5694595542901, 127.042547908615]",37.5694595542901,127.042547908615
서울특별시 양천구 신월동 신월대방샤인힐,양천구,신월동,"[37.520464450295, 126.838505157117]",37.520464450295,126.838505157117
서울특별시 성북구 길음동 길음동부제2,성북구,길음동,"[37.6097712936186, 127.02577471458]",37.6097712936186,127.02577471458
서울특별시 서초구 우면동 서초네이처힐5단지,서초구,우면동,"[37.4625185396563, 127.024829425927]",37.4625185396563,127.024829425927
서울특별시 광진구 광장동 광장현대8단지,광진구,광장동,"[37.541939865593, 127.099671092254]",37.541939865593,127.099671092254
서울특별시 성동구 성수동1가 성수현대그린,성동구,성수동1가,"[37.5407234873627, 127.05035766918]",37.5407234873627,127.05035766918
서울특별시 양천구 목동 목동부영그린타운2차,양천구,목동,"[37.5363537343598, 126.881122266784]",37.5363537343598,126.881122266784
서울특별시 영등포구 양평동2가 양평상록수,영등포구,양평동2가,"[37.5237774483018, 126.883540257535]",37.5237774483018,126.883540257535
서울특별시 동대문구 용두동 용두신동아,동대문구,용두동,"[37.5726984528529, 127.032314709479]",37.5726984528529,127.032314709479
서울특별시 서초구 서초동 서초1차e편한세상,서초구,서초동,"[37.4811480824098, 127.006787516275]",37.4811480824098,127.006787516275
서울특별시 금천구 가산동 가산삼익아파트,금천구,가산동,"[37.4728973966473, 126.892996299156]",37.4728973966473,126.892996299156
서울특별시 은평구 갈현동 갈현현대1차,은평구,갈현동,"[37.6222185598846, 126.914226401537]",37.6222185598846,126.914226401537
서울특별시 노원구 상계동 상계마들,노원구,상계동,"[37.6416837711262, 127.056947974348]",37.6416837711262,127.056947974348
서울특별시 도봉구 창동 창동삼성,도봉구,창동,"[37.6490832554147, 127.04854019084]",37.6490832554147,127.04854019084
서울특별시 영등포구 신길동 신길삼성,영등포구,신길동,"[37.4963597218514, 126.911248303182]",37.4963597218514,126.911248303182
